time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,age,accommodation_suitability,number,percentage
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,No information,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,Total,128,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,Accommodation considered not suitable,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,Accommodation considered suitable,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,No information,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,Total,63,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,Accommodation considered not suitable,7,5
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,Accommodation considered suitable,144,94
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,No information,3,2
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,Total,154,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,Accommodation considered not suitable,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,Accommodation considered suitable,34,92
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,No information,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,Total,37,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,Accommodation considered not suitable,10,8
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,Accommodation considered suitable,106,84
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,No information,10,8
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,Total,126,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,Accommodation considered not suitable,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,Accommodation considered suitable,177,74
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,No information,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,Total,239,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,19 to 21 years,Accommodation considered not suitable,34,6
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,19 to 21 years,Accommodation considered suitable,468,82
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,19 to 21 years,No information,70,12
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,19 to 21 years,Total,572,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,17 to 18 years,Accommodation considered not suitable,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,17 to 18 years,Accommodation considered suitable,57,92
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,17 to 18 years,No information,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,17 to 18 years,Total,62,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,19 to 21 years,Accommodation considered not suitable,9,6
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,19 to 21 years,Accommodation considered suitable,146,92
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,19 to 21 years,No information,3,2
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,19 to 21 years,Total,158,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,17 to 18 years,Accommodation considered not suitable,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,17 to 18 years,Accommodation considered suitable,71,91
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,17 to 18 years,No information,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,17 to 18 years,Total,78,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,19 to 21 years,Accommodation considered not suitable,13,8
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,19 to 21 years,Accommodation considered suitable,149,91
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,19 to 21 years,No information,1,1
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,19 to 21 years,Total,163,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,17 to 18 years,Accommodation considered not suitable,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,17 to 18 years,Accommodation considered suitable,75,96
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,17 to 18 years,No information,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,17 to 18 years,Total,78,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,19 to 21 years,Accommodation considered not suitable,12,6
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,19 to 21 years,Accommodation considered suitable,190,94
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,19 to 21 years,No information,0,0
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,19 to 21 years,Total,202,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,17 to 18 years,Accommodation considered not suitable,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,17 to 18 years,Accommodation considered suitable,46,98
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,17 to 18 years,No information,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,17 to 18 years,Total,47,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,19 to 21 years,Accommodation considered not suitable,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,19 to 21 years,Accommodation considered suitable,119,95
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,19 to 21 years,No information,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,19 to 21 years,Total,125,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,17 to 18 years,Accommodation considered not suitable,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,17 to 18 years,Accommodation considered suitable,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,17 to 18 years,No information,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,17 to 18 years,Total,85,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,19 to 21 years,Accommodation considered not suitable,12,6
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,19 to 21 years,Accommodation considered suitable,188,90
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,19 to 21 years,No information,8,4
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,19 to 21 years,Total,208,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,17 to 18 years,Accommodation considered not suitable,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,17 to 18 years,Accommodation considered suitable,42,93
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,17 to 18 years,No information,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,17 to 18 years,Total,45,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,19 to 21 years,Accommodation considered not suitable,9,7
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,19 to 21 years,Accommodation considered suitable,106,85
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,19 to 21 years,No information,10,8
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,19 to 21 years,Total,125,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,17 to 18 years,Accommodation considered not suitable,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,17 to 18 years,Accommodation considered suitable,48,81
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,17 to 18 years,No information,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,17 to 18 years,Total,59,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,19 to 21 years,Accommodation considered not suitable,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,19 to 21 years,Accommodation considered suitable,124,89
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,19 to 21 years,No information,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,19 to 21 years,Total,139,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,17 to 18 years,Accommodation considered not suitable,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,17 to 18 years,Accommodation considered suitable,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,17 to 18 years,No information,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,17 to 18 years,Total,40,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,19 to 21 years,Accommodation considered not suitable,11,12
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,19 to 21 years,Accommodation considered suitable,80,87
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,19 to 21 years,No information,1,1
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,19 to 21 years,Total,92,100
