time_period,time_identifier,geographic_level,country_code,country_name,cla_group,population_group,characteristic,placement_stability,number,percentage
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,Total children,With 1 placement during the year,14770,62
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,Total children,With 2 placements during the year,6170,26
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,Total children,With 3 or more placements during the year,2890,12
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,Under 1 year,Total children,3970,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,Under 1 year,With 1 placement during the year,2300,58
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,Under 1 year,With 2 placements during the year,1240,31
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,Under 1 year,With 3 or more placements during the year,430,11
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1. Total White,Total children,14900,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1. Total White,With 1 placement during the year,9020,61
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1. Total White,With 2 placements during the year,3900,26
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1. Total White,With 3 or more placements during the year,1970,13
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1a. White British,Total children,13680,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1a. White British,With 1 placement during the year,8340,61
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1a. White British,With 2 placements during the year,3540,26
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1a. White British,With 3 or more placements during the year,1800,13
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1b. White Irish,Total children,40,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1b. White Irish,With 1 placement during the year,20,56
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1b. White Irish,With 2 placements during the year,10,33
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1b. White Irish,With 3 or more placements during the year,c,c
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1c. Traveller of Irish Heritage,Total children,40,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 1 placement during the year,20,46
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 2 placements during the year,20,37
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 3 or more placements during the year,10,17
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1d. Gypsy Roma,Total children,100,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1d. Gypsy Roma,With 1 placement during the year,60,58
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1d. Gypsy Roma,With 2 placements during the year,30,31
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1d. Gypsy Roma,With 3 or more placements during the year,10,11
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1e. Any other White background,Total children,1030,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1e. Any other White background,With 1 placement during the year,580,56
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1e. Any other White background,With 2 placements during the year,300,29
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1e. Any other White background,With 3 or more placements during the year,150,15
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,Total children,2300,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 1 placement during the year,1300,57
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 2 placements during the year,670,29
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 3 or more placements during the year,330,14
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2a. White and Black Caribbean,Total children,680,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2a. White and Black Caribbean,With 1 placement during the year,370,55
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2a. White and Black Caribbean,With 2 placements during the year,210,31
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2a. White and Black Caribbean,With 3 or more placements during the year,90,14
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2b. White and Black African,Total children,310,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2b. White and Black African,With 1 placement during the year,170,54
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2b. White and Black African,With 2 placements during the year,90,30
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2b. White and Black African,With 3 or more placements during the year,50,16
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2c. White and Asian,Total children,450,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2c. White and Asian,With 1 placement during the year,280,63
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2c. White and Asian,With 2 placements during the year,110,25
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2c. White and Asian,With 3 or more placements during the year,60,12
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2d. Any other Mixed background,Total children,870,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2d. Any other Mixed background,With 1 placement during the year,480,55
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2d. Any other Mixed background,With 2 placements during the year,260,29
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2d. Any other Mixed background,With 3 or more placements during the year,130,15
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3. Total Asian or Asian British,Total children,1740,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3. Total Asian or Asian British,With 1 placement during the year,1170,67
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3. Total Asian or Asian British,With 2 placements during the year,410,24
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3. Total Asian or Asian British,With 3 or more placements during the year,170,9
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3a. Indian,Total children,120,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3a. Indian,With 1 placement during the year,70,60
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3a. Indian,With 2 placements during the year,40,30
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3a. Indian,With 3 or more placements during the year,10,10
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3b. Pakistani,Total children,300,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3b. Pakistani,With 1 placement during the year,160,54
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3b. Pakistani,With 2 placements during the year,90,29
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3b. Pakistani,With 3 or more placements during the year,50,17
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3c. Bangladeshi,Total children,130,100
