time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,age,stay_put,number,percentage
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,Aged 19 to 20,Total living with former foster carers in the current year,21,36
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,58,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Aged 18,Total living with former foster carers in the current year,13,52
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,25,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Aged 19 to 20,Total living with former foster carers in the current year,7,18
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,38,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Aged 18,Total living with former foster carers in the current year,28,65
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,43,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Aged 19 to 20,Total living with former foster carers in the current year,34,40
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,85,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,"Kingston upon Hull, City of",E06000010,Aged 18,Total living with former foster carers in the current year,8,33
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,"Kingston upon Hull, City of",E06000010,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,24,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,"Kingston upon Hull, City of",E06000010,Aged 19 to 20,Total living with former foster carers in the current year,7,18
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,"Kingston upon Hull, City of",E06000010,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,39,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,East Riding of Yorkshire,E06000011,Aged 18,Total living with former foster carers in the current year,14,78
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,East Riding of Yorkshire,E06000011,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,18,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,East Riding of Yorkshire,E06000011,Aged 19 to 20,Total living with former foster carers in the current year,6,25
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,East Riding of Yorkshire,E06000011,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,24,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,North East Lincolnshire,E06000012,Aged 18,Total living with former foster carers in the current year,11,79
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,North East Lincolnshire,E06000012,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,14,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,North East Lincolnshire,E06000012,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,North East Lincolnshire,E06000012,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,16,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,North Lincolnshire,E06000013,Aged 18,Total living with former foster carers in the current year,c,c
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,North Lincolnshire,E06000013,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,10,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,North Lincolnshire,E06000013,Aged 19 to 20,Total living with former foster carers in the current year,8,42
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,North Lincolnshire,E06000013,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,19,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,York,E06000014,Aged 18,Total living with former foster carers in the current year,12,80
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,York,E06000014,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,15,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,York,E06000014,Aged 19 to 20,Total living with former foster carers in the current year,15,58
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,York,E06000014,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,26,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,Barnsley,E08000016,Aged 18,Total living with former foster carers in the current year,8,62
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,Barnsley,E08000016,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,13,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,Barnsley,E08000016,Aged 19 to 20,Total living with former foster carers in the current year,8,29
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,Barnsley,E08000016,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,28,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,Doncaster,E08000017,Aged 18,Total living with former foster carers in the current year,18,72
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,Doncaster,E08000017,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,25,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,Doncaster,E08000017,Aged 19 to 20,Total living with former foster carers in the current year,12,32
