time_period,time_identifier,geographic_level,country_code,country_name,population_group,characteristic,placement_stability,number,percentage
2018,Reporting year,National,E92000001,England,Placement,Other residential settings,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",20,20
2018,Reporting year,National,E92000001,England,Placement,Other residential settings,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",80,80
2018,Reporting year,National,E92000001,England,Placement,Other residential settings,Total children,100,100
2018,Reporting year,National,E92000001,England,Placement,Placed for adoption,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",290,77
2018,Reporting year,National,E92000001,England,Placement,Placed for adoption,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",90,23
2018,Reporting year,National,E92000001,England,Placement,Placed for adoption,Total children,380,100
2018,Reporting year,National,E92000001,England,Placement,Placed in the community,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",0,0
2018,Reporting year,National,E92000001,England,Placement,Placed in the community,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2018,Reporting year,National,E92000001,England,Placement,Placed in the community,Total children,c,c
2018,Reporting year,National,E92000001,England,Placement,Placed with parents or other person with parental responsibility,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",750,50
2018,Reporting year,National,E92000001,England,Placement,Placed with parents or other person with parental responsibility,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",750,50
2018,Reporting year,National,E92000001,England,Placement,Placed with parents or other person with parental responsibility,Total children,1490,100
2018,Reporting year,National,E92000001,England,Placement,Residential schools,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",20,77
2018,Reporting year,National,E92000001,England,Placement,Residential schools,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,23
2018,Reporting year,National,E92000001,England,Placement,Residential schools,Total children,30,100
2018,Reporting year,National,E92000001,England,Placement,"Secure units, children's homes and semi-independent living accommodation","Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",620,30
2018,Reporting year,National,E92000001,England,Placement,"Secure units, children's homes and semi-independent living accommodation","Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",1450,70
2018,Reporting year,National,E92000001,England,Placement,"Secure units, children's homes and semi-independent living accommodation",Total children,2070,100
2018,Reporting year,National,E92000001,England,Placement,Total children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",17040,69
2018,Reporting year,National,E92000001,England,Placement,Total children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",7610,31
2018,Reporting year,National,E92000001,England,Placement,Total children,Total children,24650,100
2018,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",16980,69
2018,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",7560,31
2018,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,Total children,24550,100
2018,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Total children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",17040,69
2018,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Total children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",7610,31
2018,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Total children,Total children,24650,100
2018,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",60,58
2018,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",40,42
2018,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,Total children,110,100
