time_period,time_identifier,geographic_level,country_code,country_name,cla_group,population_group,characteristic,placement_stability,number,percentage
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,Total children,Total children,60430,100
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,Total children,With 1 placement during the previous 2 years,32660,54
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,Total children,With 2 placements during the previous 2 years,14070,23
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,Total children,With 3 or more placements during the previous 2 years,13700,23
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1. Total White,Total children,45160,100
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1. Total White,With 1 placement during the previous 2 years,24590,54
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1. Total White,With 2 placements during the previous 2 years,10410,23
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1. Total White,With 3 or more placements during the previous 2 years,10170,23
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1a. White British,Total children,42050,100
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1a. White British,With 1 placement during the previous 2 years,22960,55
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1a. White British,With 2 placements during the previous 2 years,9620,23
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1a. White British,With 3 or more placements during the previous 2 years,9460,23
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1b. White Irish,Total children,130,100
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1b. White Irish,With 1 placement during the previous 2 years,70,54
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1b. White Irish,With 2 placements during the previous 2 years,30,26
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1b. White Irish,With 3 or more placements during the previous 2 years,30,20
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1c. Traveller of Irish Heritage,Total children,140,100
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 1 placement during the previous 2 years,50,38
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 2 placements during the previous 2 years,40,30
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 3 or more placements during the previous 2 years,40,32
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1d. Gypsy Roma,Total children,470,100
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1d. Gypsy Roma,With 1 placement during the previous 2 years,250,53
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1d. Gypsy Roma,With 2 placements during the previous 2 years,120,25
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1d. Gypsy Roma,With 3 or more placements during the previous 2 years,100,22
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1e. Any other White background,Total children,2380,100
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1e. Any other White background,With 1 placement during the previous 2 years,1260,53
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1e. Any other White background,With 2 placements during the previous 2 years,590,25
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1e. Any other White background,With 3 or more placements during the previous 2 years,530,22
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,Total children,6760,100
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 1 placement during the previous 2 years,3550,52
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 2 placements during the previous 2 years,1560,23
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 3 or more placements during the previous 2 years,1660,25
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2a. White and Black Caribbean,Total children,2230,100
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2a. White and Black Caribbean,With 1 placement during the previous 2 years,1170,52
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2a. White and Black Caribbean,With 2 placements during the previous 2 years,480,21
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2a. White and Black Caribbean,With 3 or more placements during the previous 2 years,580,26
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2b. White and Black African,Total children,810,100
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2b. White and Black African,With 1 placement during the previous 2 years,400,50
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2b. White and Black African,With 2 placements during the previous 2 years,210,25
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2b. White and Black African,With 3 or more placements during the previous 2 years,200,25
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2c. White and Asian,Total children,1450,100
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2c. White and Asian,With 1 placement during the previous 2 years,790,55
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2c. White and Asian,With 2 placements during the previous 2 years,350,24
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2c. White and Asian,With 3 or more placements during the previous 2 years,310,21
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2d. Any other Mixed background,Total children,2280,100
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2d. Any other Mixed background,With 1 placement during the previous 2 years,1180,52
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2d. Any other Mixed background,With 2 placements during the previous 2 years,530,23
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2d. Any other Mixed background,With 3 or more placements during the previous 2 years,570,25
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3. Total Asian or Asian British,Total children,2690,100
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3. Total Asian or Asian British,With 1 placement during the previous 2 years,1510,56
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3. Total Asian or Asian British,With 2 placements during the previous 2 years,660,24
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3. Total Asian or Asian British,With 3 or more placements during the previous 2 years,530,20
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3a. Indian,Total children,240,100
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3a. Indian,With 1 placement during the previous 2 years,150,63
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3a. Indian,With 2 placements during the previous 2 years,40,16
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3a. Indian,With 3 or more placements during the previous 2 years,50,21
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3b. Pakistani,Total children,750,100
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3b. Pakistani,With 1 placement during the previous 2 years,410,55
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3b. Pakistani,With 2 placements during the previous 2 years,210,28
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3b. Pakistani,With 3 or more placements during the previous 2 years,130,17
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3c. Bangladeshi,Total children,280,100
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3c. Bangladeshi,With 1 placement during the previous 2 years,160,57
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3c. Bangladeshi,With 2 placements during the previous 2 years,60,20
2024,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3c. Bangladeshi,With 3 or more placements during the previous 2 years,70,23
