LEA,LEA Name,Line,S52 Line Reference,Own Provision (y),Private (z(i)),Other Public (z(ii)),Voluntary (z(iii)),Total Expenditure (k),Income (l),NET Current Expenditure (m),Govt. Grants Inside AEF (n),Govt. Grants Outside AEF (o),LEA NET Revenue Expenditure (p)
207,Kensington and Chelsea,19,Preventative services ,350591,360144,61096,0,771831,57713,714118,242996,0,471122
207,Kensington and Chelsea,20,LA functions in relation to child protection,868056,0,26973,0,895029,100949,794080,0,0,794080
207,Kensington and Chelsea,21,Local safeguarding childrens board,123533,0,0,0,123533,0,123533,0,0,123533
207,Kensington and Chelsea,22,Total Children and Young People's Safety,1342180,360144,116706,0,1819030,158662,1660368,242996,0,1417372
207,Kensington and Chelsea,23,Direct payments,101976,0,0,0,101976,0,101976,0,0,101976
207,Kensington and Chelsea,24,Short breaks (respite) for disabled children,675352,232156,0,181676,1089184,66407,1022777,135700,0,887077
207,Kensington and Chelsea,25,Home care services,0,0,0,0,0,0,0,0,0,0
207,Kensington and Chelsea,26,Equiptment and adaptations,0,0,0,0,0,0,0,0,0,0
207,Kensington and Chelsea,27,Other family support services,1773090,0,192689,0,1965779,72500,1893279,62546,0,1830733
207,Kensington and Chelsea,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",289483,0,10759,174557,474799,98925,375874,140092,0,235782
207,Kensington and Chelsea,29,Contribution to health care of individual children,0,0,0,0,0,0,0,0,0,0
207,Kensington and Chelsea,30,Teenage pregnancy services,132216,0,0,0,132216,4541,127675,0,0,127675
207,Kensington and Chelsea,31,Total Family Support Services,2972117,232156,203448,356233,3763954,242373,3521581,338338,0,3183243
207,Kensington and Chelsea,32,Adoption services,1525020,0,0,0,1525020,75389,1449631,0,0,1449631
207,Kensington and Chelsea,33,Special guardianship support,226900,0,0,0,226900,0,226900,0,0,226900
207,Kensington and Chelsea,34,Other children's and families services,346540,0,0,677917,1024457,0,1024457,140707,0,883750
207,Kensington and Chelsea,35,Total Other Children's and Families Services,2098460,0,0,677917,2776377,75389,2700988,140707,0,2560281
207,Kensington and Chelsea,36,Children's and young people's plan,0,0,0,0,0,0,0,0,0,0
207,Kensington and Chelsea,37,Partnership costs,0,0,0,0,0,0,0,0,0,0
207,Kensington and Chelsea,38,Central commissioning function,591730,0,0,0,591730,3975,587755,0,43500,544255
207,Kensington and Chelsea,39,Commissioning and social work,7864489,0,205425,0,8069914,82634,7987280,635162,0,7352118
207,Kensington and Chelsea,40,Total Children's Services Strategy,8456219,0,205425,0,8661644,86609,8575035,635162,43500,7896373
207,Kensington and Chelsea,41,Child Trust Fund Top Ups,1900,0,0,0,1900,0,1900,,,
207,Kensington and Chelsea,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
207,Kensington and Chelsea,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,30813023,697226,30115797,,,
207,Kensington and Chelsea,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,30813023,697226,30115797,,,
208,Lambeth,1,Secure accommodation (youth justice),0,189684,0,0,189684,0,189684,0,0,189684
208,Lambeth,2,Youth offender teams,1456180,0,2213985,0,3670165,0,3670165,0,0,3670165
208,Lambeth,3,Other Youth Justice service,0,0,0,0,0,0,0,0,0,0
208,Lambeth,4,Total Youth Justice,1456180,189684,2213985,0,3859849,0,3859849,0,0,3859849
208,Lambeth,5,Residential care,0,10262553,0,0,10262553,302637.95,9959915.05,0,0,9959915.05
208,Lambeth,6,Fostering services,1221571,15600136,0,0,16821707,860121.75,15961585.25,0,0,15961585.25
208,Lambeth,7,Other children looked after services,0,3809539,0,0,3809539,0,3809539,0,0,3809539
208,Lambeth,8,Secure accommodation (welfare),0,223241.24,0,0,223241.24,0,223241.24,0,0,223241.24
208,Lambeth,9,Short breaks (respite) for looked after children,0,0,0,0,0,0,0,0,0,0
208,Lambeth,10,Children placed with family and friends,0,0,0,0,0,0,0,0,0,0
208,Lambeth,11,Advocacy services for children looked after,0,0,0,0,0,0,0,0,0,0
208,Lambeth,12,Education of looked after children,136986,102528,0,0,239514,12183,227331,0,0,227331
208,Lambeth,13,Leaving care support services,1348337,159343,0,0,1507680,0,1507680,0,0,1507680
208,Lambeth,14,Asylum seeker services - children,0,0,0,0,0,0,0,0,0,0
208,Lambeth,15,Unaccompanied asylum children: assessment and care management,827975,24435,0,0,852410,545206,307204,0,0,307204
208,Lambeth,16,Unaccompanied asylum children: accommodation,0,1175833,0,0,1175833,1119144,56689,0,0,56689
208,Lambeth,17,Total Children Looked After,3534869,31357608.24,0,0,34892477.24,2839292.7,32053184.54,0,0,32053184.54
208,Lambeth,18,Child death processes,126289,0,0,0,126289,97200,29089,0,0,29089
208,Lambeth,19,Preventative services ,30736,1026558,0,0,1057294,1026558,30736,0,0,30736
208,Lambeth,20,LA functions in relation to child protection,1713281,0,0,0,1713281,30527,1682754,0,0,1682754
208,Lambeth,21,Local safeguarding childrens board,109526,261071.55,0,0,370597.55,0,370597.55,0,0,370597.55
208,Lambeth,22,Total Children and Young People's Safety,1979832,1287629.55,0,0,3267461.55,1154285,2113176.55,0,0,2113176.55
208,Lambeth,23,Direct payments,0,771919,0,0,771919,0,771919,0,0,771919
208,Lambeth,24,Short breaks (respite) for disabled children,32873,0,0,0,32873,0,32873,0,0,32873
208,Lambeth,25,Home care services,0,864138,0,0,864138,0,864138,0,0,864138
208,Lambeth,26,Equiptment and adaptations,0,905,0,0,905,0,905,0,0,905
208,Lambeth,27,Other family support services,0,1676635,0,0,1676635,76338,1600297,0,0,1600297
208,Lambeth,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",0,785327,0,0,785327,730524,54803,0,0,54803
208,Lambeth,29,Contribution to health care of individual children,0,1283942,0,0,1283942,1283942,0,0,0,0
208,Lambeth,30,Teenage pregnancy services,337123,0,0,0,337123,0,337123,0,0,337123
208,Lambeth,31,Total Family Support Services,369996,5382866,0,0,5752862,2090804,3662058,0,0,3662058
208,Lambeth,32,Adoption services,561631.3,1128967.46,0,0,1690598.76,0,1690598.76,0,0,1690598.76
208,Lambeth,33,Special guardianship support,0,0,0,0,0,0,0,0,0,0
208,Lambeth,34,Other children's and families services,0,792579,0,0,792579,405366,387213,0,0,387213
208,Lambeth,35,Total Other Children's and Families Services,561631.3,1921546.46,0,0,2483177.76,405366,2077811.76,0,0,2077811.76
208,Lambeth,36,Children's and young people's plan,0,0,0,0,0,0,0,0,0,0
208,Lambeth,37,Partnership costs,0,1264000,0,0,1264000,1264000,0,0,0,0
208,Lambeth,38,Central commissioning function,0,556672,0,0,556672,0,556672,0,0,556672
208,Lambeth,39,Commissioning and social work,15318001,1257054,0,0,16575055,1257054,15318001,0,0,15318001
208,Lambeth,40,Total Children's Services Strategy,15318001,3077726,0,0,18395727,2521054,15874673,0,0,15874673
208,Lambeth,41,Child Trust Fund Top Ups,0,0,0,0,0,0,0,,,
208,Lambeth,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
208,Lambeth,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,68651554.55,9010801.7,59640752.85,,,
208,Lambeth,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,68651554.55,9010801.7,59640752.85,,,
209,Lewisham,1,Secure accommodation (youth justice),1020,314154.8,0,0,315174.8,0,315174.8,0,0,315174.8
209,Lewisham,2,Youth offender teams,3716128.66,0,53583.47,49292.5,3819004.63,0,3819004.63,0,2021579.16,1797425.47
209,Lewisham,3,Other Youth Justice service,0,0,0,0,0,0,0,0,0,0
209,Lewisham,4,Total Youth Justice,3717148.66,314154.8,53583.47,49292.5,4134179.43,0,4134179.43,0,2021579.16,2112600.27
209,Lewisham,5,Residential care,4036.26,7839758.49,0,0,7843794.75,171362.14,7672432.61,0,0,7672432.61
209,Lewisham,6,Fostering services,3526066.36,10506627.34,0,3156.5,14035850.2,468682.37,13567167.83,817038,0,12750129.83
209,Lewisham,7,Other children looked after services,272566.01,4582153.81,0,500,4855219.82,34418.6,4820801.22,207044,0,4613757.22
209,Lewisham,8,Secure accommodation (welfare),720.36509,312004.7949,0,0,312725.16,0,312725.16,0,0,312725.16
209,Lewisham,9,Short breaks (respite) for looked after children,0,401983.26,0,0,401983.26,9799.2,392184.06,0,0,392184.06
209,Lewisham,10,Children placed with family and friends,0,338598.22,0,0,338598.22,0,338598.22,0,0,338598.22
209,Lewisham,11,Advocacy services for children looked after,0,0,0,95000,95000,0,95000,0,0,95000
209,Lewisham,12,Education of looked after children,24564,138928.15,0,0,163492.15,0,163492.15,0,0,163492.15
209,Lewisham,13,Leaving care support services,236196.2548,1345187.105,0,0,1581383.36,14285,1567098.36,0,0,1567098.36
209,Lewisham,14,Asylum seeker services - children,200262.8228,0,1393.63721,0,201656.46,15108,186548.46,47687,0,138861.46
209,Lewisham,15,Unaccompanied asylum children: assessment and care management,191622.94,0,0,0,191622.94,80656,110966.94,0,0,110966.94
209,Lewisham,16,Unaccompanied asylum children: accommodation,0,1218916.02,0,0,1218916.02,0,1218916.02,791079.45,0,427836.57
209,Lewisham,17,Total Children Looked After,4456035.013,26684157.19,1393.63721,98656.5,31240242.34,794311.31,30445931.03,1862848.45,0,28583082.58
209,Lewisham,18,Child death processes,155.67,0,86453,0,86608.67,0,86608.67,0,0,86608.67
209,Lewisham,19,Preventative services ,302361.11,2744.35,0,430117.25,735222.71,9168.92,726053.79,0,0,726053.79
209,Lewisham,20,LA functions in relation to child protection,1190129.69,162093.75,0,0,1352223.44,0,1352223.44,0,0,1352223.44
209,Lewisham,21,Local safeguarding childrens board,79067.95418,26954.78582,0,0,106022.74,56100,49922.74,0,0,49922.74
209,Lewisham,22,Total Children and Young People's Safety,1571714.424,191792.8858,86453,430117.25,2280077.56,65268.92,2214808.64,0,0,2214808.64
209,Lewisham,23,Direct payments,34415.24065,427080.5694,0,0,461495.81,24876.24,436619.57,21647,0,414972.57
209,Lewisham,24,Short breaks (respite) for disabled children,10,435678.69,0,123340.14,559028.83,9799.2,549229.63,0,0,549229.63
209,Lewisham,25,Home care services,54012.15118,584972.9535,0,66158.98534,705144.09,30730.12,674413.97,0,0,674413.97
209,Lewisham,26,Equiptment and adaptations,57075.69,0,0,0,57075.69,0,57075.69,0,0,57075.69
209,Lewisham,27,Other family support services,1190023.894,1762400.413,602942.8248,153562.6879,3708929.82,144697.11,3564232.71,849751.1,0,2714481.61
209,Lewisham,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",227591.49,0,102204.71,158897.74,488693.94,20000,468693.94,0,421602.33,47091.61
209,Lewisham,29,Contribution to health care of individual children,151998.52,0,6925,0,158923.52,0,158923.52,64265.22,0,94658.3
209,Lewisham,30,Teenage pregnancy services,193453.5658,0,42171.66678,5686.06743,241311.3,31172,210139.3,0,0,210139.3
209,Lewisham,31,Total Family Support Services,1908580.552,3210132.626,754244.2016,507645.6206,6380603,261274.67,6119328.33,935663.32,421602.33,4762062.68
209,Lewisham,32,Adoption services,762361.3245,1090693.395,0,0,1853054.72,199185.06,1653869.66,0,0,1653869.66
209,Lewisham,33,Special guardianship support,72094.78616,272551.3338,0,0,344646.12,100000,244646.12,0,0,244646.12
209,Lewisham,34,Other children's and families services,43456.55681,162108.6218,0,64733.60138,270298.78,181420.77,88878.01001,0,0,88878.01001
209,Lewisham,35,Total Other Children's and Families Services,877912.6675,1525353.351,0,64733.60138,2467999.62,480605.83,1987393.79,0,0,1987393.79
209,Lewisham,36,Children's and young people's plan,65541,0,0,0,65541,0,65541,0,0,65541
209,Lewisham,37,Partnership costs,0,0,0,0,0,0,0,0,0,0
209,Lewisham,38,Central commissioning function,177215.12,0,0,0,177215.12,70768,106447.12,0,0,106447.12
209,Lewisham,39,Commissioning and social work,11833927.16,186407.2103,46509.43342,48101.10479,12114944.91,565268.05,11549676.86,355593.82,0,11194083.04
209,Lewisham,40,Total Children's Services Strategy,12076683.28,186407.2103,46509.43342,48101.10479,12357701.03,636036.05,11721664.98,355593.82,0,11366071.16
209,Lewisham,41,Child Trust Fund Top Ups,0,0,0,0,0,0,0,,,
209,Lewisham,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
209,Lewisham,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,58860802.98,2237496.78,56623306.2,,,
209,Lewisham,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,58860802.98,2237496.78,56623306.2,,,
210,Southwark,1,Secure accommodation (youth justice),0,37403.08,260455.1,0,297858.18,0,297858.18,0,0,297858.18
210,Southwark,2,Youth offender teams,1302132.97,638338.78,44707.96,46880,2032059.71,0,2032059.71,0,0,2032059.71
210,Southwark,3,Other Youth Justice service,1335944.97,522785.7,6045.99,137374.25,2002150.91,940038,1062112.91,0,980528.74,81584.17
210,Southwark,4,Total Youth Justice,2638077.94,1198527.56,311209.05,184254.25,4332068.8,940038,3392030.8,0,980528.74,2411502.06
210,Southwark,5,Residential care,546514.42,6851760.22,657709.08,1917299.87,9973283.59,905731.47,9067552.12,0,94793.68,8972758.44
210,Southwark,6,Fostering services,6244458.48,4256279.58,8487.97,149288.97,10658515,343179.42,10315335.58,0,11156.53,10304179.05
210,Southwark,7,Other children looked after services,133366.77,4884405.15,167136.08,699202.82,5884110.82,7460.72,5876650.1,0,0,5876650.1
210,Southwark,8,Secure accommodation (welfare),54450,0,0,0,54450,54450,0,0,0,0
210,Southwark,9,Short breaks (respite) for looked after children,0,0,0,0,0,0,0,0,0,0
210,Southwark,10,Children placed with family and friends,267618.94,0,0,0,267618.94,11006.18,256612.76,0,0,256612.76
210,Southwark,11,Advocacy services for children looked after,32969.68,8392.63,399.44,30275.2,72036.95,0,72036.95,0,0,72036.95
210,Southwark,12,Education of looked after children,200407,81743,0,0,282150,282150,0,0,0,0
210,Southwark,13,Leaving care support services,299494.76,456884.77,5486,12165.55,774031.08,25638,748393.08,0,0,748393.08
210,Southwark,14,Asylum seeker services - children,0,0,0,0,0,0,0,0,0,0
210,Southwark,15,Unaccompanied asylum children: assessment and care management,721972.15,551017.77,37473.65,66726.28,1377189.85,68136.23,1309053.62,1290425.26,0,18628.36
210,Southwark,16,Unaccompanied asylum children: accommodation,42468.87,154973.4,5068.72,2461.34,204972.33,0,204972.33,0,0,204972.33
210,Southwark,17,Total Children Looked After,8543721.07,17245456.52,881760.94,2877420.03,29548358.56,1697752.02,27850606.54,1290425.26,105950.21,26454231.07
210,Southwark,18,Child death processes,83575.62,150.15,14,0,83739.77,0,83739.77,0,0,83739.77
210,Southwark,19,Preventative services ,739678.83,129051.02,43541.75,395775.57,1308047.17,8091.64,1299955.53,0,223782.68,1076172.85
210,Southwark,20,LA functions in relation to child protection,345952.2,95060.16,2480.8,73.5,443566.66,8007.67,435558.99,0,0,435558.99
210,Southwark,21,Local safeguarding childrens board,39600.33,34861.29,181,50000,124642.62,124281.18,361.44,0,0,361.44
210,Southwark,22,Total Children and Young People's Safety,1208806.98,259122.62,46217.55,445849.07,1959996.22,140380.49,1819615.73,0,223782.68,1595833.05
210,Southwark,23,Direct payments,617996.96,43415.09,0,0,661412.05,116394.65,545017.4,0,0,545017.4
210,Southwark,24,Short breaks (respite) for disabled children,325761.36,0,0,0,325761.36,0,325761.36,0,0,325761.36
210,Southwark,25,Home care services,0,0,0,0,0,0,0,0,0,0
210,Southwark,26,Equiptment and adaptations,0,0,0,0,0,0,0,0,0,0
210,Southwark,27,Other family support services,2098573.28,839355.68,7372.88,11752.34,2957054.18,506538.39,2450515.79,0,0,2450515.79
210,Southwark,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",197088.27,192.46,0,131,197411.73,0,197411.73,0,197311.21,100.52
210,Southwark,29,Contribution to health care of individual children,436.66,330,84543.59,0,85310.25,30000,55310.25,0,0,55310.25
210,Southwark,30,Teenage pregnancy services,140156.47,27711.83,109160.51,530,277558.81,60341.34,217217.47,0,0,217217.47
210,Southwark,31,Total Family Support Services,3380013,911005.06,201076.98,12413.34,4504508.38,713274.38,3791234,0,197311.21,3593922.79
210,Southwark,32,Adoption services,1679883.63,121511.17,15036.05,144342.79,1960773.64,33266.94,1927506.7,0,0,1927506.7
210,Southwark,33,Special guardianship support,387429.88,6052.22,0,0,393482.1,0,393482.1,0,0,393482.1
210,Southwark,34,Other children's and families services,141336.47,189384.29,1726.77,712855.29,1045302.82,95260.74,950042.08,0,2000,948042.08
210,Southwark,35,Total Other Children's and Families Services,2208649.98,316947.68,16762.82,857198.08,3399558.56,128527.68,3271030.88,0,2000,3269030.88
210,Southwark,36,Children's and young people's plan,292980.27,136399.78,56240.97,3785.85,489406.87,1206.35,488200.52,0,0,488200.52
210,Southwark,37,Partnership costs,0,0,0,0,0,0,0,0,0,0
210,Southwark,38,Central commissioning function,675542.5,106968.33,154456.83,40916.16,977883.82,90740.16,887143.66,50000,0,837143.66
210,Southwark,39,Commissioning and social work,12375673.53,4835995.29,711614.64,115851.18,18039134.64,484134.92,17554999.72,973760.13,0,16581239.59
210,Southwark,40,Total Children's Services Strategy,13344196.3,5079363.4,922312.44,160553.19,19506425.33,576081.43,18930343.9,1023760.13,0,17906583.77
210,Southwark,41,Child Trust Fund Top Ups,0,0,0,0,0,0,0,,,
210,Southwark,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
210,Southwark,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,63250915.85,4196054,59054861.85,,,
210,Southwark,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,63250915.85,4196054,59054861.85,,,
