LEA Number:,LA Name:,S52 Line Reference:,PRIVATE (x),VOLUNTARY (y),PUBLIC (z),TOTAL EXPENDITURE (k),INCOME (l),NET Current Expenditure (m)
208,Lambeth  ,5 Residential care,0,0,10055039,10055039,465777,9589262
208,Lambeth  ,6 Fostering services,0,0,11955524,11955524,984174,10971350
208,Lambeth  ,7 Other children looked after services,0,0,1557495,1557495,0,1557495
208,Lambeth  ,8 Secure accommodation (welfare),0,0,650822,650822,0,650822
208,Lambeth  ,9 Short breaks (respite) for looked after children,0,0,14314,14314,0,14314
208,Lambeth  ,10 Children placed with family and friends,0,0,0,0,0,0
208,Lambeth  ,11 Advocacy services for children looked after,0,0,0,0,0,0
208,Lambeth  ,12 Education of looked after children,0,0,0,0,0,0
208,Lambeth  ,13 Leaving care support services,0,0,1277431,1277431,0,1277431
208,Lambeth  ,14 Total Children Looked After,0,0,25510625,25510625,1449951,24060674
208,Lambeth  ,15 Child death processes,0,0,94487,94487,94487,0
208,Lambeth  ,16 Preventative services,0,0,1026558,1026558,1026558,0
208,Lambeth  ,17 LA functions in relation to child protection,0,0,1804830,1804830,0,1804830
208,Lambeth  ,18 Local safeguarding childrens board,0,0,78490,78490,0,78490
208,Lambeth  ,19 Total Children and Young Peoples Safety,0,0,3004365,3004365,1121045,1883320
208,Lambeth  ,20 Direct payments,0,0,410385,410385,0,410385
208,Lambeth  ,21 Short breaks (respite) for disabled children,0,0,156205,156205,0,156205
208,Lambeth  ,22 Home care services,0,0,814580,814580,0,814580
208,Lambeth  ,23 Equiptment and adaptations,0,0,2829,2829,0,2829
208,Lambeth  ,24 Other family support services,0,0,1129132,1129132,70196,1058936
208,Lambeth  ,"25 Substances misuse services (Drugs, Alcohol and Volatile substances)",0,0,53813,53813,53813,0
208,Lambeth  ,26 Contribution to health care of individual children,0,0,1217832,1217832,1217832,0
208,Lambeth  ,27 Teenage pregnancy services,0,0,0,0,0,0
208,Lambeth  ,28 Total Family Support Services,0,0,3784776,3784776,1341841,2442935
208,Lambeth  ,29 Asylum seeker services - children,0,0,1067097,1067097,645900,421197
208,Lambeth  ,30 Unaccompanied asylum children,0,0,0,0,0,0
208,Lambeth  ,31 Accommodation,0,0,0,0,0,0
208,Lambeth  ,32 Assessment and care management,0,0,855633,855633,431440,424193
208,Lambeth  ,33 Total Asylum Seeker,0,0,1922730,1922730,1077340,845390
208,Lambeth  ,34 Adoption services,0,0,1548781,1548781,0,1548781
208,Lambeth  ,35 Special guardianship support,0,0,0,0,0,0
208,Lambeth  ,36 Other childrens and families services,0,0,841411,841411,328800,512611
208,Lambeth  ,37 Total Other Childrens and Families Services,0,0,2390192,2390192,328800,2061392
208,Lambeth  ,38 Childrens and young peoples plan,0,0,730497,730497,730497,0
208,Lambeth  ,39 Childrens social care workforce grant,0,0,238656,238656,238656,0
208,Lambeth  ,40 Partnership costs,0,0,1135300,1135300,0,1135300
208,Lambeth  ,41 Central commissioning function,0,0,418681,418681,0,418681
208,Lambeth  ,42 Commissioning and social work,0,0,9179273,9179273,477739,8701534
208,Lambeth  ,43 Total Childrens Services Strategy,0,0,11702407,11702407,1446892,10255515
208,Lambeth  ,44 Child Trust Fund Top Ups,0,0,0,0,0,0
208,Lambeth  ,45 Capital Expenditure from Revenue (CERA) (Childrens and young peoples services,,,,0,0,0
208,Lambeth  ,46 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (excluding CERA),,,,51766826,8635150,43131676
208,Lambeth  ,47 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (including CERA),,,,51766826,8635150,43131676
209,Lewisham ,1 Secure accommodation (youth justice),388025.43,0,17495.73,405521.16,0,405521.16
209,Lewisham ,2 Youth offender teams,1871.75,1017720.8,2252976.13,3272568.68,114863.25,3157705.43
209,Lewisham ,3 Other Youth Justice service,0,0,0,0,0,0
209,Lewisham ,4 Total Youth Justice,389897.18,1017720.8,2270471.86,3678089.84,114863.25,3563226.59
209,Lewisham ,5 Residential care,6207785.91,0,2346312.76,8554098.67,1320570.11,7233528.56
209,Lewisham ,6 Fostering services,10299967.68,3136.5,6748292.08,17051396.26,4375844.08,12675552.18
209,Lewisham ,7 Other children looked after services,2407941.01,4067.5,2154134.41,4566142.92,103882.92,4462260
209,Lewisham ,8 Secure accommodation (welfare),92171.49,0,10387.25,102558.74,0,102558.74
209,Lewisham ,9 Short breaks (respite) for looked after children,0,0,0,0,0,0
209,Lewisham ,10 Children placed with family and friends,406081,0,0,406081,0,406081
209,Lewisham ,11 Advocacy services for children looked after,0,98625.06,0,98625.06,0,98625.06
209,Lewisham ,12 Education of looked after children,0,0,0,0,0,0
209,Lewisham ,13 Leaving care support services,1013926.85,0,340599.35,1354526.2,0,1354526.2
209,Lewisham ,14 Total Children Looked After,20427873.94,105829.06,11599725.85,32133428.85,5800297.11,26333131.74
209,Lewisham ,15 Child death processes,0,0,86667.56,86667.56,0,86667.56
209,Lewisham ,16 Preventative services,0,433398.82,379351.88,812750.7,32000,780750.7
209,Lewisham ,17 LA functions in relation to child protection,109904.61,0,1194981.9,1304886.51,0,1304886.51
209,Lewisham ,18 Local safeguarding childrens board,15100,0,86300,101400,30000,71400
209,Lewisham ,19 Total Children and Young Peoples Safety,125004.61,433398.82,1747301.34,2305704.77,62000,2243704.77
209,Lewisham ,20 Direct payments,339221.72,0,34976.23,374197.95,25519,348678.95
209,Lewisham ,21 Short breaks (respite) for disabled children,380831.81,122629.16,35777,539237.97,19444,519793.97
209,Lewisham ,22 Home care services,524579.34,65241.84,53005.55,642826.73,22195.26,620631.47
209,Lewisham ,23 Equiptment and adaptations,0,0,7000,7000,0,7000
209,Lewisham ,24 Other family support services,1458256.62,259148,1080856.13,2798260.75,111998.54,2686262.21
209,Lewisham ,"25 Substances misuse services (Drugs, Alcohol and Volatile substances)",312.5,234238.25,199712.78,434263.53,0,434263.53
209,Lewisham ,26 Contribution to health care of individual children,0,0,147945.99,147945.99,66060.52,81885.47
209,Lewisham ,27 Teenage pregnancy services,0,0,421593.34,421593.34,58777,362816.34
209,Lewisham ,28 Total Family Support Services,2703201.99,681257.25,1980867.02,5365326.26,303994.32,5061331.94
209,Lewisham ,29 Asylum seeker services - children,339815.69,0,400944.26,740759.95,0,740759.95
209,Lewisham ,30 Unaccompanied asylum children,878319.16,0,165105.91,1043425.07,0,1043425.07
209,Lewisham ,31 Accommodation,0,0,0,0,0,0
209,Lewisham ,32 Assessment and care management,0,0,280066,280066,0,280066
209,Lewisham ,33 Total Asylum Seeker,1218134.85,0,846116.17,2064251.02,0,2064251.02
209,Lewisham ,34 Adoption services,860023.47,0,707873.85,1567897.32,0,1567897.32
209,Lewisham ,35 Special guardianship support,328971.03,0,236501,565472.03,0,565472.03
209,Lewisham ,36 Other childrens and families services,69675.15,81697.42,10940108.56,11091481.13,0,11091481.13
209,Lewisham ,37 Total Other Childrens and Families Services,1258669.65,81697.42,11884483.41,13224850.48,0,13224850.48
209,Lewisham ,38 Childrens and young peoples plan,0,0,0,0,0,0
209,Lewisham ,39 Childrens social care workforce grant,0,0,337910.2,337910.2,57906.5,280003.7
209,Lewisham ,40 Partnership costs,0,0,0,0,0,0
209,Lewisham ,41 Central commissioning function,0,0,447789.53,447789.53,0,447789.53
209,Lewisham ,42 Commissioning and social work,83810.33,38634.32,10309624.35,10432069,487242.95,9944826.05
209,Lewisham ,43 Total Childrens Services Strategy,83810.33,38634.32,11095324.08,11217768.73,545149.45,10672619.28
209,Lewisham ,44 Child Trust Fund Top Ups,0,0,0,0,0,0
209,Lewisham ,45 Capital Expenditure from Revenue (CERA) (Childrens and young peoples services,,,,0,0,0
209,Lewisham ,46 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (excluding CERA),,,,69989419.95,6826304.13,63163115.82
209,Lewisham ,47 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (including CERA),,,,69989419.95,6826304.13,63163115.82
210,Southwark ,1 Secure accommodation (youth justice),67530.88,0,91141.07,158671.95,0,158671.95
210,Southwark ,2 Youth offender teams,561720.35,127900,1578119.14,2267739.49,551708.4,1716031.09
210,Southwark ,3 Other Youth Justice service,389457.98,146001,1214396.51,1749855.49,1678723.66,71131.83
210,Southwark ,4 Total Youth Justice,1018709.21,273901,2883656.72,4176266.93,2230432.06,1945834.87
210,Southwark ,5 Residential care,5011563.06,2868797.63,822378.34,8702739.03,2818192.05,5884546.98
210,Southwark ,6 Fostering services,3964554.92,52279.06,6231865.43,10248699.41,267394.73,9981304.68
210,Southwark ,7 Other children looked after services,2277023.65,311982.73,2313801.79,4902808.17,74099.22,4828708.95
210,Southwark ,8 Secure accommodation (welfare),0,0,0,0,0,0
210,Southwark ,9 Short breaks (respite) for looked after children,0,0,0,0,0,0
210,Southwark ,10 Children placed with family and friends,0,0,322373,322373,12766,309607
210,Southwark ,11 Advocacy services for children looked after,10390.95,30573.87,18779.23,59744.05,2445.75,57298.3
210,Southwark ,12 Education of looked after children,111916.77,6118,239187.66,357222.43,272708,84514.43
210,Southwark ,13 Leaving care support services,578393.235,6232.93,158705.285,743331.45,255298.5404,488032.9096
210,Southwark ,14 Total Children Looked After,11953842.58,3275984.22,10107090.74,25336917.54,3702904.29,21634013.25
210,Southwark ,15 Child death processes,5200,0,43729.16,48929.16,0,48929.16
210,Southwark ,16 Preventative services,80016.12,350417.97,769396.719,1199830.81,13369.63,1186461.18
210,Southwark ,17 LA functions in relation to child protection,34477,37658.1,20788.92,92924.02,0,92924.02
210,Southwark ,18 Local safeguarding childrens board,48809.71,72714.09,103955.21,225479.01,117629.73,107849.28
210,Southwark ,19 Total Children and Young Peoples Safety,168502.83,460790.16,937870.009,1567163,130999.36,1436163.64
210,Southwark ,20 Direct payments,1730.13,0,619142.35,620872.48,794.58,620077.9
210,Southwark ,21 Short breaks (respite) for disabled children,407745.988,0,0,407745.988,0,407745.988
210,Southwark ,22 Home care services,0,145733.016,0,145733.016,0,145733.016
210,Southwark ,23 Equiptment and adaptations,0,0,0,0,0,0
210,Southwark ,24 Other family support services,1552725.31,164973.82,3369517.07,5087216.21,765933.59,4321282.62
210,Southwark ,"25 Substances misuse services (Drugs, Alcohol and Volatile substances)",29335.04,0,199058.04,228393.08,223370.24,5022.84
210,Southwark ,26 Contribution to health care of individual children,0,148472.1,519894.94,668367.04,455709.9,212657.14
210,Southwark ,27 Teenage pregnancy services,63126.63,83763.07,260104.39,406994.09,36429,370565.09
210,Southwark ,28 Total Family Support Services,2054663.1,542942.006,4967716.79,7565321.9,1482237.31,6083084.59
210,Southwark ,29 Asylum seeker services - children,0,0,0,0,0,0
210,Southwark ,30 Unaccompanied asylum children,0,0,0,0,0,0
210,Southwark ,31 Accommodation,0,0,0,0,0,0
210,Southwark ,32 Assessment and care management,721892.52,14002.73,934049.55,1669944.8,1138911,531033.8
210,Southwark ,33 Total Asylum Seeker,721892.52,14002.73,934049.55,1669944.8,1138911,531033.8
210,Southwark ,34 Adoption services,111232.16,157630.01,1997903.62,2266765.79,16500,2250265.79
210,Southwark ,35 Special guardianship support,0,0,256313.01,256313.01,0,256313.01
210,Southwark ,36 Other childrens and families services,55779.58,754447.176,76099.43,886326.186,27561.25,858764.936
210,Southwark ,37 Total Other Childrens and Families Services,167011.74,912077.186,2330316.06,3409404.99,44061.25,3365343.74
210,Southwark ,38 Childrens and young peoples plan,204169.29,0,379837.02,584006.31,4738.31,579268
210,Southwark ,39 Childrens social care workforce grant,214607.16,0,348441.44,563048.6,295706.93,267341.67
210,Southwark ,40 Partnership costs,0,0,0,0,0,0
210,Southwark ,41 Central commissioning function,0,0,0,0,0,0
210,Southwark ,42 Commissioning and social work,3159588.08,19808.25,16545811.53,19725207.86,1215998.26,18509209.6
210,Southwark ,43 Total Childrens Services Strategy,3578364.53,19808.25,17274089.99,20872262.77,1516443.5,19355819.27
210,Southwark ,44 Child Trust Fund Top Ups,0,0,0,0,0,0
210,Southwark ,45 Capital Expenditure from Revenue (CERA) (Childrens and young peoples services,,,,0,0,0
210,Southwark ,46 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (excluding CERA),,,,64597281.93,10245988.77,54351293.16
210,Southwark ,47 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (including CERA),,,,64597281.93,10245988.77,54351293.16
211,Tower Hamlets ,1 Secure accommodation (youth justice),132941,0,0,132941,0,132941
211,Tower Hamlets ,2 Youth offender teams,0,10000,1924269,1934269,215753,1718516
211,Tower Hamlets ,3 Other Youth Justice service,0,190146,444625,634771,40000,594771
211,Tower Hamlets ,4 Total Youth Justice,132941,200146,2368894,2701981,255753,2446228
211,Tower Hamlets ,5 Residential care,3869647,0,3981030,7850677,0,7850677
211,Tower Hamlets ,6 Fostering services,5000497,0,4069084,9069581,255332,8814249
211,Tower Hamlets ,7 Other children looked after services,936021,0,129739,1065760,0,1065760
211,Tower Hamlets ,8 Secure accommodation (welfare),154594,0,0,154594,0,154594
211,Tower Hamlets ,9 Short breaks (respite) for looked after children,1276,0,7127,8403,0,8403
211,Tower Hamlets ,10 Children placed with family and friends,0,0,144526,144526,0,144526
211,Tower Hamlets ,11 Advocacy services for children looked after,0,0,211,211,8115,-7904
211,Tower Hamlets ,12 Education of looked after children,0,0,389700,389700,39345,350355
211,Tower Hamlets ,13 Leaving care support services,0,0,2064328,2064328,28566,2035762
211,Tower Hamlets ,14 Total Children Looked After,9962035,0,10785745,20747780,331358,20416422
211,Tower Hamlets ,15 Child death processes,0,0,0,0,0,0
211,Tower Hamlets ,16 Preventative services,0,0,0,0,0,0
211,Tower Hamlets ,17 LA functions in relation to child protection,0,0,954187,954187,42905,911282
211,Tower Hamlets ,18 Local safeguarding childrens board,0,0,46912,46912,0,46912
211,Tower Hamlets ,19 Total Children and Young Peoples Safety,0,0,1001099,1001099,42905,958194
211,Tower Hamlets ,20 Direct payments,0,0,211851,211851,0,211851
211,Tower Hamlets ,21 Short breaks (respite) for disabled children,56160,0,0,56160,60000,-3840
211,Tower Hamlets ,22 Home care services,0,0,0,0,0,0
211,Tower Hamlets ,23 Equiptment and adaptations,0,0,139952,139952,0,139952
211,Tower Hamlets ,24 Other family support services,0,0,2530957,2530957,5051,2525906
211,Tower Hamlets ,"25 Substances misuse services (Drugs, Alcohol and Volatile substances)",0,669626,165641,835267,449300,385967
211,Tower Hamlets ,26 Contribution to health care of individual children,268729,1467861,8466898,10203488,107885,10095603
211,Tower Hamlets ,27 Teenage pregnancy services,0,0,0,0,0,0
211,Tower Hamlets ,28 Total Family Support Services,324889,2137487,11515299,13977675,622236,13355439
211,Tower Hamlets ,29 Asylum seeker services - children,0,0,0,0,0,0
211,Tower Hamlets ,30 Unaccompanied asylum children,0,0,0,0,0,0
211,Tower Hamlets ,31 Accommodation,0,0,0,0,0,0
211,Tower Hamlets ,32 Assessment and care management,0,0,504571,504571,40170,464401
211,Tower Hamlets ,33 Total Asylum Seeker,0,0,504571,504571,40170,464401
211,Tower Hamlets ,34 Adoption services,0,0,2012315,2012315,85537,1926778
211,Tower Hamlets ,35 Special guardianship support,0,0,680482,680482,0,680482
211,Tower Hamlets ,36 Other childrens and families services,0,1338751,689763,2028514,113319,1915195
211,Tower Hamlets ,37 Total Other Childrens and Families Services,0,1338751,3382560,4721311,198856,4522455
211,Tower Hamlets ,38 Childrens and young peoples plan,0,0,0,0,0,0
211,Tower Hamlets ,39 Childrens social care workforce grant,0,0,0,0,0,0
211,Tower Hamlets ,40 Partnership costs,0,0,0,0,0,0
211,Tower Hamlets ,41 Central commissioning function,0,0,668485,668485,0,668485
211,Tower Hamlets ,42 Commissioning and social work,0,773050,13483878,14256928,559127,13697801
211,Tower Hamlets ,43 Total Childrens Services Strategy,0,773050,14152363,14925413,559127,14366286
211,Tower Hamlets ,44 Child Trust Fund Top Ups,0,0,0,0,0,0
211,Tower Hamlets ,45 Capital Expenditure from Revenue (CERA) (Childrens and young peoples services,,,,,,0
211,Tower Hamlets ,46 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (excluding CERA),,,,58579830,2050405,56529425
211,Tower Hamlets ,47 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (including CERA),,,,58579830,2050405,56529425
